,review,negative,positive
76,une histoire vraie très émouvante qui nous amène à la réalité de la vie.,0,1
77,"Ce documentaire est un tissu de choses et d'hypothèses purement fantaisistes. Présentant au début des éléments plutôt convaincants sur une ""vérité cachée"", le film s'appuie ensuite sur des témoignages crédibles ou totalement fantaisistes, des ""certaines"" et des opinions parfaitement invérifiables de scientifiques complètement ridicules (d'ailleurs, nous ne connaissons pas les questions que le journaliste a posées, les scènes sont tronquées) pour arriver à une conclusion REALEMENT faux qui ne mène pas, il ne doit être précisé nulle part. Une heure et demie de quoi que ce soit, loin des critiques décrivant ce documentaire comme une ""référence"" ou une ""étude détaillée"" du sujet. Aucun intérêt à le voir.",1,0
78,"Belle surprise que ce film fantastique, rarement en profitant d'un film à son casting, Jack Black et Cate Blanchett offrent une première étoile et demie; les trois étoiles restantes? L'histoire originale, l'atmosphère générale, les personnages principaux comme très attachant secondaire, la beauté générale du film dans l'éclairage et les costumes malgré des effets spéciaux moyens, le rythme constant, l'implication générale du spectateur, l'opposition du sérieux et du burlesque, le tout pour un film qui ne laisse pas indifférent. NB: cependant, l'attention aux parents qui ont l'intention de conduire leurs enfants là-bas, ce film est une réalisation plutôt sombre qui convient si bien à un jeune public déjà assez vieux, peut s'avérer impressionnant pour les petits qui, par exemple, ont été traumatisés dans ma chambre pendant la projection et dont la famille a même dû le quitter avant la fin du film.",0,1
79,"""Eternal"" est une sorte de polaire fantastique inspiré à la fois par ""Eyes large set"" pour son instinct baroque visuel et ""Basique"" pour le personnage féminin principal et la relation avec l'enquêteur. Ce film canadien aurait pu être une bonne surprise s'il n'avait pas souffert des faiblesses majeures de l'écran qui s'accumulent vers la fin et aussi d'une tiède incroyable vu le sujet et son traitement gothique.",1,0
80,"Le film s'ouvre donc avec l'accident avec le 2CV de Bourvil et le Rolls Royce de De Funès, scène culte et mythique, hilarante. Ce début de film est un chef-d'œuvre pur, mais un début aussi sublime est également préjudiciable parce que nous nous attendons à être aussi bien pour l'avenir. Sur un rythme soutenu le pauvre Maréchal passe des vacances de rêve, séduisant au passage quelques jolies femmes et appréciant au maximum les paysages grandioses de l'Italie. Le scénario offre de nombreuses torsions de toutes sortes et de toutes sortes, offrant un humour diversifié et jamais redondant. De Funès reste assez sobre dans ses mimiques alors que Bourvil n'est pas le naïf qui est cru et en particulier en profite pour établir un côté séduisant inattendu. Site : Selenie",0,1
81,"« Le détournement du vol 93 » est un très mauvais film : prévisible, ennuyeux et sans intérêt.Les terroristes prennent le contrôle d'un avion, les passagers pleurent, appellent leurs familles à dire « au revoir » pour finalement mourir.Enfin, la fin du film est déjà connue pour ceux qui ont suivi à peu près les événements du 11 septembre.",1,0
82,"Darry Cowl est très gentil avec son zozozot naturel mais les moments où on sourit sont trop rares pour faire de ce travail la référence que certains voudraient y voir.Seule la jolie galerie des seconds rôles (Brialy,Mondy) et quelques séquences (le contrôle des gendarmes et le fonctionnement du triporteur) sauve le tout qui a beaucoup et particulièrement mal vieilli, la situation comique fait parfois penser à l'univers de Tati sans sa poésie mais avec des dialogues souvent dérangeants.",1,0
83,"Un navet : que puis-je dire d'autre? Si ce n'est que les effets spéciaux qui ne sont faits qu'avec de la pâte de moulage, que les dialogues n'ont pas de sens et que ce film nous plonge dans un sommeil très profond après 10 minutes si nous n'avons pas arrêté le film avant.",1,0
84,un film lent ou ennuyeux il vaut particulièrement la peine pour le message montré sur le porno nuback,1,0
85,"Une petite production cassée produite par un site de coproduction anglais avec un budget final de seulement 1500 euros! Un début qui facilite évidemment l'empathie pour ce film qui offre au céréalier les tripes (sans jeu de mots) d'une équipe qui se donne au maximum. Une comédie zombie comme nous voyons des tonnes, avec comme bonus un côté ""Snatch"" qui n'est pas désagréable. Le problème du film est précisément qu'il est cassé, de ne pas s'attendre à des effets spéciaux tonituands et décorations dantesque. Mais si nous prenons ce petit film pour ce qu'il est, une série Z qui ne se prend pas au sérieux, qui mélange des illusions amusantes avec une véritable tragédie ce film n'est pas dépourvu de qualités. Premier bon point pour le casting, les acteurs sont bons, les bouches qui ont la tête du travail. Deuxième bon point pour les zombies qui évitent le pitfall à Romero, ceux-là ne courent pas en mouvement lent... L'humour n'est pas assez lourd pour le casting, donc il ne suffit pas de lire le film. Ce n'est pas si mal.",1,0
86,"Le charme têtu de ""Elizabethtown"" vient d'une multitude de détails sur la vie et comment progresser positivement en elle.Cameron Crowe réussit toujours avec moi.Un torrent d'émotions éparpillées dans chaque scène, célébrant les racines familiales et l'amour impromptu.Un film qui traite de deuil et de mort avec mélancolie douce.L'amour est un voyage, conduisant Drew (Orlando Bloom, décalé, comme un Bill Murray à Wes Anderson) dans le Kentucky, il récupère le corps de son père récemment décédé. Loin d'être conduit, le déploiement est au contraire euphorisant.Spontanément, le sens du moment où nous rions, et la minute après nous sommes émus.Un dosage parfait, seulement teinté de maladresses touchantes.Je les vois les maladresses, mais je ne m'en soucie pas.Crowe a le cœur.Il tire de sa propre expérience ce personnage de proximité vigoureux.",0,1
87,"cinedidou.blog4ever.com Un jeune garçon, en vacances à Aveyron avec cousins, est le seul enfant dans le petit village, aussi, les occupations ne sont que la campagne profonde! Un jour, il découvre un marais colonisé par divers insectes, grenouilles et autres poissons... Son passe-temps préféré deviendra leur observation, et il découvrira bientôt qu'une petite fille dont il ne soupçonnait pas l'existence, traîne aussi sa bouche dans ""son"" paradis... Eh bien, si l'on regarde bien ce film est rapidement résumé: un petit garçon observe la nature, pas quoi passionner les foules à première vue, et si vous n'aimez pas la nature ou les films d'animaux, vous allez bientôt vous endormir, c'est une certitude... On va aller pour les belles images, et la vue de France que nous aimons, rurale... 10 sur 20!",1,0
88,"Enfin un vrai film sur la spiritualité, les choses seraient tellement plus simples si tout le monde avait vu ce film et pouvait suivre les enseignements de Yogananda. Il suffit de contempler la beauté du monde pour le voir dans chaque être humain.. Beaucoup d'amour pour tous ceux qui verront ce beau film et le partageront comme je l'ai fait.",0,1
89,"Braving la censure de son pays, Mira Nair nous emmène au cœur de l'érotisme de l'Inde à Dantan. Pour le plaisir des sens, il nous offre un conte d'amour de beauté étonnante.",0,1
90,"La Cour de Babel, dirigée par le même réalisateur, était un documentaire très émouvant et subtil sur un sujet très rugueux : l'accueil des jeunes immigrés non français dans les classes d'accueil en France. Avec les dernières nouvelles du cosmos, l'émotion est encore plus forte, le sujet (un écrivain autiste) encore plus effondré qui donne le péché, mais là, il va beaucoup plus loin vers le cosmos, au plus profond de nous-mêmes. Absolument bouleversant!",0,1
91,"Un enfant sans repères, un vieil homme solitaire, la magie et la poésie d'un conte, le jeu poignant de feu Nino Manfredi. S'il ne devait rester qu'un Pinocchio, ce serait celui-là. Comencini a pu lier simplicité et émotion. Une œuvre à l'origine destinée à la télévision qui est devenue un grand classique en raison de sa qualité, de l'univers qu'il libère et de sa charge émotionnelle. Pour conseiller ceux qui ont gardé l'âme d'un enfant.",0,1
92,"C'est un film avec une bonne intrigue et de bons effets spéciaux. Il y a un bon jeu d'acteur et un très bon casting. Ce n'est pas très effrayant, mais le film a au moins le mérite de vous garder en haleine tout au long du film malgré un démarrage légèrement lent. Même si ce n'est pas un film très connu, je vous conseille d'aller le voir.",0,1
93,"Le cousin américain est venu tourner les 10 premières minutes du film. Nous espérons qu'il tiendra... mais le cousin américain est retourné aux statistiques en prenant le scénariste. En conséquence, à partir de la 11ème minute, le film tourne en rond avec un énième CV des morses zombies vivants qui mangent le vivant-vivant. Il est difficile même de tenir jusqu'à la fin, sauf de s'endormir...",1,0
94,"Après les aventures de D'Artagnan et de ses collègues des ""Trois Mousquetaires"" qui s'intitule ""La vengeance de Milady"" avec toujours derrière la caméra Bernard Borderie qui semble plus inspiré que la première partie ""Les Ferrets de la Reine"" avec une histoire plus approfondie, en particulier sur la célèbre Milady avec une beauté venimeuse qui veut écouter le pouvoir avec le cardinal de Richelieu, disons que nous apprenons quelque chose d'elle qui n'a pas souvent été raconté dans les adaptations de l'œuvre d'Alexandre Dumas (je ne dis plus). L'histoire de ce long métrage est très excitante à suivre avec un petit drame. Il y a des scènes spectaculaires comme la course de cheval sur la voiture et les batailles avec l'épée. Bonne interprétation d'acteurs comme le vaillant d'Artagnan joué par Gérard Barray, ses collègues, l' hilarant Planchet incarné par Jean Carmet et surtout Mylène Demongeot à Milady qui apporte une touche dramatique au film.",0,1
95,"Un beau film sentimental, malheureusement peu connu qui m'a fait passer un bon moment. Nous sommes immergés dans cette magnifique histoire retraçant merveilleusement une ère de Chine. Les acteurs sont parfaits, et les émotions garanties. Si vous êtes amoureux de films sentimentaux regardez ce chef-d'œuvre sans hésitation, nous le trouvons à 1 euro sur amazon ou réduction.",0,1
