,review,negative,positive
74,"Moscow Zero, titre prémonitoire parce que ce film est d'une nullité grave. Le scénario est mourant de rire, Val Kilmer (5 minutes à l'écran) est venu seulement pour récupérer son chèque pour pouvoir payer des séances de fitness parce que je trouve très gras. En dehors de cela, il y a des gens dans des tunnels qui tournent, d'autres qui tournent aussi et puis à la fin, on ne comprend rien.",1,0
75,"Film très agréable, bons comédiens (Clovis assez bien!) quelques phrases à ranger et finalement quand on déteste le vélo et le tour de France passe un très beau moment. Pour voir en famille (avec son adolescent ch.................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................",0,1
76,une histoire vraie très touchante qui nous amène à la réalité de la vie.,0,1
77,"Ce documentaire est un tissu de choses et de suppositions purement fantastiques. Présentant d'abord des éléments assez convaincants sur une ""vérité cachée,"" le film est ensuite basé sur des témoignages crédibles ou totalement fantastiques, des ""certitudes"" parfaitement impossibles et des opinions de scientifiques complètement fous (d'autre part, on ne connaît pas les questions que le journaliste a posées, les scènes sont tronquées) pour parvenir à une conclusion vraiment fausse qu'il ne réalise pas, il faut bien le préciser, nulle part. Une heure et demie de tout, très loin des critiques qui décrivent ce documentaire comme une ""référence"" ou une ""étude détaillée"" du sujet. Il n'y a aucun intérêt à le voir.",1,0
78,"Belle surprise que ce film fantastique; Profitant rarement d'un film dans son casting, Jack Black et Cate Blanchett offrent une première étoile et demie; les trois étoiles restantes? L'histoire originale, l'ambiance générale, les personnages principaux comme secondaires très affectueux, la beauté générale du film dans les décors éclairage et costumes malgré les effets spéciaux moyens, le rythme constant, l'implication générale du spectateur, l'opposition du sérieux et du burlesque, tout par un film qui laisse indifférent. NB: Attention, cependant, aux parents qui ont l'intention de conduire là-bas à leurs enfants, ce film est une réalisation assez sombre qui est tellement appropriée pour un jeune public déjà assez vieux, peut être impressionnant pour les plus petits qui, par exemple, ont été traumatisés dans ma salle pendant la projection et dont une famille a même dû la quitter avant la fin du film.",0,1
79,"""Eternel"" est une sorte de fantastique polaire qui s'inspire tant de ""Eyes wide shut"" par son visuel baroque et ""Basic instinct"" pour le personnage principal féminin et les relations avec le chercheur. Ce film canadien aurait pu être une bonne surprise si elle ne souffrait pas de grandes faiblesses scénaristes qui s'accumulent vers la fin et aussi d'une tiédeur étonnante en tenant compte du thème et de son traitement gothique.",1,0
80,"Le film s'ouvre donc avec l'accident avec la 2CV de Bourvil et la Rolls Royce de De Funès, scène culte et mythique, drôle. Ce début de film est un pur chef-d'œuvre, mais un début si sublime est également préjudiciable parce qu'il est attendu aussi pour la suite. Dans un rythme soutenu le pauvre Maréchal passe de vacances de rêves, séduisant au passage quelques belles femmes et profitant au maximum des paysages grandioses de l'Italie. Le scénario offre de nombreux rebonds de toutes sortes, offrant une humeur diversifiée et jamais redondante. De Funès reste encore assez sobre dans ses mimicités tandis que Bourvil n'est pas l'ingénué qui se croit et surtout profite pour poser un côté séduisant inattendu. Site: Selenie",0,1
81,"""L'enlèvement du vol 93"" est un très mauvais film: prévisible, ennuyeux et sans intérêt. Les terroristes prennent le contrôle d'un avion, les passagers pleurent, appellent leurs familles à dire ""adieu"" pour finalement mourir.Fin. En outre, la fin du film est déjà connue pour ceux qui ont suivi plus ou moins les événements du 11 septembre. Donc ce film est une très mauvaise surprise (passez votre chemin....).",1,0
82,"Darry Cowl est très gentil avec son zozocéen naturel, mais les moments où ils sourient sont trop rares pour faire de cette œuvre la référence que certains veulent voir.Seulement la belle galerie de deuxième rôle (Brialy,Mondy) et quelques séquences (le contrôle des gendarmes et l'opération du triporteur) sauve l'ensemble qui a beaucoup et surtout mal vieilli, le comique de situation fait parfois penser à l'univers de Tati sans sa poésie mais avec des dialogues souvent lamentables.",1,0
83,"Un navet: que dire d'autre? Si ce n'est pas seulement les effets spéciaux sont faits avec de la pâte à modeler, que les dialogues n'ont aucun sens et que ce film nous plonge dans un rêve très profond après 10 minutes si nous n'avons pas arrêté le film avant.",1,0
84,Un film lent et même ennuyeux vaut surtout pour le message affiché sur le porno barebacke,1,0
85,"Un début qui facilite évidemment l'empathie pour ce film qui offre à l'écran les tripes (sans jeu de mot) d'une équipe qui est livré à fond. Une comédie zombie comme on voit des tonnes, avec un côté ""Snatch"" qui n'est pas désagréable. Le problème du film est précisément qu'il est ruiné, surtout ne pas attendre à des effets spéciaux tonitruands et des décorations dentiques. Mais si nous prenons ce petit film pour ce qu'il est, une série Z qui ne se prend pas au sérieux, qui combine délires funs à une véritable tragédie ce film n'a pas de qualités. Premier point pour le casting, les acteurs sont bons, les bouches qui ont la tête de l'emploi. Deuxième point pour les zombies qui évitent l'accueil dans la Romero, ceux qui ne courent pas au ralenti... L'humour n'est pas lourd, ce film ne manque pas de qualités. Premier point pour le casting, les acteurs sont bons, les bouches qui ont la tête de l'emploi. Deuxième point pour les zombies qui évitent l'accueil dans la Romero, ceux qui ne lui est ni n'est plus à l'hume.",1,0
